order_id,product_id,quantity,selling_price
12464,47,3,954
12465,19,2,718
12465,14,1,1157
12465,5,2,1051
12466,9,2,1025
12467,45,3,561
12467,5,1,1051
12467,12,3,1432
12468,21,3,736
12468,46,2,625
12469,32,1,611
12469,32,3,611
12470,12,3,1432
12471,18,1,649
12472,26,3,1135
12472,37,1,1229
12472,46,1,625
12473,36,2,847
12473,34,1,1107
12474,48,1,553
12474,23,3,784
12474,15,1,439
12475,45,1,561
12475,26,3,1135
12475,15,2,439
12476,30,1,549
12476,5,3,1051
12476,26,3,1135
12477,2,1,576
12477,38,3,1061
12477,2,1,576
12478,15,1,439
12479,4,3,516
12479,39,1,1068
12480,13,3,954
12480,17,1,902
12480,50,3,998
12481,24,3,946
12481,25,1,737
12482,50,2,998
12482,40,2,1066
12483,21,1,736
12483,15,1,439
12483,34,2,1107
12484,14,1,1157
12485,47,3,954
12486,6,2,1306
12486,24,1,946
12486,28,1,1057
12487,48,3,553
12487,6,2,1306
12487,39,2,1068
12488,18,3,649
12489,18,1,649
12489,34,3,1107
12490,18,3,649
12490,5,1,1051
12490,28,3,1057
12491,38,3,1061
12491,14,3,1157
12492,1,2,1038
12493,29,2,1062
12493,43,1,1149
12493,8,1,588
12494,7,3,332
12495,20,3,753
12496,39,2,1068
12497,30,1,549
12498,22,1,892
12499,28,2,1057
12500,30,3,549
12501,16,2,1416
12501,47,1,954
12501,8,1,588
12502,23,1,784
12502,17,3,902
12503,40,3,1066
12504,3,1,748
12505,37,2,1229
12506,30,1,549
12506,24,2,946
12506,13,1,954
12507,9,2,1025
12508,18,1,649
12508,44,3,1303
12508,9,2,1025
12509,36,3,847
12510,33,2,943
12510,42,1,934
12511,23,1,784
12512,3,2,748
12513,43,1,1149
12513,32,3,611
12514,3,3,748
12515,26,3,1135
12515,38,2,1061
12515,43,2,1149
12516,28,1,1057
12516,16,1,1416
12517,6,2,1306
12517,17,1,902
12517,38,2,1061
12518,30,1,549
12518,33,3,943
12518,37,3,1229
12519,15,3,439
12520,14,1,1157
12520,2,3,576
12521,18,1,649
12521,33,1,943
12521,45,2,561
12522,1,2,1038
12523,30,2,549
12523,35,2,815
12523,41,3,910
12524,39,2,1068
12524,31,1,647
12525,30,2,549
12525,1,3,1038
12526,10,3,913
12526,14,3,1157
12526,11,1,1047
12527,9,3,1025
12527,29,2,1062
12528,17,1,902
12528,47,1,954
12528,3,2,748
12529,14,2,1157
12530,34,1,1107
12530,49,3,1172
12530,27,2,1283
12531,50,1,998
12531,12,1,1432
12531,46,3,625
12532,6,1,1306
12532,22,2,892
12532,27,2,1283
12533,6,3,1306
12533,19,1,718
12533,21,1,736
12534,27,3,1283
12534,32,2,611
12534,4,3,516
12535,42,2,934
12535,24,3,946
12535,6,1,1306
12536,29,2,1062
12537,30,2,549
12537,29,1,1062
12538,39,2,1068
12538,43,3,1149
12539,23,1,784
12539,42,1,934
12540,28,2,1057
12540,34,3,1107
12541,21,3,736
12541,30,2,549
12542,1,1,1038
12542,26,3,1135
12542,17,2,902
12543,5,1,1051
12543,47,2,954
12544,3,3,748
12544,3,3,748
12544,29,1,1062
12545,22,2,892
12545,9,3,1025
12545,4,2,516
12546,19,2,718
12546,42,3,934
12546,23,2,784
12547,21,2,736
12548,1,1,1038
12548,18,1,649
12548,33,2,943
12549,37,3,1229
12549,17,2,902
12550,24,3,946
12550,49,1,1172
12551,16,3,1416
12551,19,1,718
12552,41,3,910
12552,21,3,736
12553,25,2,737
12553,14,2,1157
12554,12,2,1432
12555,32,3,611
12555,2,1,576
12556,5,1,1051
12556,44,1,1303
12557,10,2,913
12557,49,1,1172
12557,50,1,998
12558,16,3,1416
12558,5,1,1051
12559,39,2,1068
12560,30,2,549
12560,19,2,718
12561,9,2,1025
12561,17,3,902
12562,36,1,847
12562,7,1,332
12563,12,2,1432
12564,44,1,1303
12565,30,2,549
12565,39,1,1068
12565,12,1,1432
12566,5,3,1051
12566,42,3,934
12566,11,1,1047
12567,36,1,847
12567,47,2,954
12568,47,1,954
12569,14,1,1157
12570,14,3,1157
12570,9,3,1025
12570,40,3,1066
12571,29,1,1062
12572,16,3,1416
12572,48,1,553
12573,15,1,439
12573,19,2,718
12574,28,2,1057
12575,15,1,439
12575,6,1,1306
12576,27,2,1283
12577,4,3,516
12578,2,2,576
12579,20,1,753
12579,26,1,1135
12580,47,1,954
12581,5,3,1051
12582,2,3,576
12582,22,2,892
12582,10,1,913
12583,33,1,943
12583,11,1,1047
12584,35,3,815
12584,2,1,576
12584,17,2,902
12585,35,1,815
12585,47,2,954
12586,1,3,1038
12586,29,3,1062
12586,19,3,718
12587,28,2,1057
12587,31,1,647
12588,21,1,736
12588,8,2,588
12588,33,2,943
12589,11,2,1047
12590,4,1,516
12590,17,2,902
12591,11,3,1047
12592,18,1,649
12592,49,2,1172
12593,45,2,561
12594,9,1,1025
12594,19,3,718
12594,38,3,1061
12595,9,2,1025
12595,23,3,784
12596,40,1,1066
12596,9,2,1025
12596,3,1,748
12597,40,2,1066
12598,14,1,1157
12598,17,3,902
12598,49,3,1172
12599,23,1,784
12600,4,3,516
12601,31,1,647
12601,22,2,892
12601,1,2,1038
12602,42,3,934
12602,20,2,753
12603,6,2,1306
12604,4,3,516
12604,41,3,910
12604,5,3,1051
12605,47,1,954
12605,6,3,1306
12605,41,1,910
12606,28,2,1057
12607,22,1,892
12607,49,3,1172
12608,45,3,561
12609,33,1,943
12609,10,1,913
12609,10,1,913
12610,29,3,1062
12610,19,3,718
12611,22,3,892
12612,16,2,1416
12612,21,2,736
12613,20,1,753
12613,43,1,1149
12614,34,3,1107
12614,39,3,1068
12614,7,2,332
12615,44,2,1303
12616,11,1,1047
12617,36,3,847
12617,28,2,1057
12618,25,3,737
12618,22,2,892
12619,9,2,1025
12619,7,1,332
12620,17,3,902
12621,37,3,1229
12622,40,2,1066
12622,11,3,1047
12623,43,3,1149
12624,36,2,847
12624,25,1,737
12625,25,2,737
12625,31,3,647
12626,16,3,1416
12626,25,2,737
12627,39,2,1068
12627,42,3,934
12628,14,2,1157
12628,6,3,1306
12629,4,3,516
12629,18,2,649
12629,1,3,1038
12630,13,3,954
12630,25,1,737
12631,17,2,902
12631,28,1,1057
12632,17,2,902
12632,25,3,737
12632,45,1,561
12633,9,1,1025
12633,45,2,561
12634,41,2,910
12635,25,3,737
12636,41,2,910
12637,40,3,1066
12638,24,2,946
12638,33,1,943
12639,20,2,753
12640,44,2,1303
12641,23,2,784
12641,27,3,1283
12641,37,3,1229
12642,26,2,1135
12642,16,3,1416
12643,7,3,332
12643,43,1,1149
12644,1,3,1038
12644,14,2,1157
12645,26,1,1135
12645,32,1,611
12645,8,2,588
12646,17,2,902
12646,16,3,1416
12646,4,1,516
12647,7,2,332
12648,1,2,1038
12648,42,1,934
12648,46,2,625
12649,45,1,561
12649,44,2,1303
12650,1,1,1038
12651,29,3,1062
12652,47,1,954
12653,5,1,1051
12653,31,3,647
12653,5,3,1051
12654,32,3,611
12654,3,3,748
12655,38,2,1061
12655,43,1,1149
12655,2,2,576
12656,42,3,934
12657,45,2,561
12657,15,1,439
12657,3,1,748
12658,10,3,913
12659,42,1,934
12659,40,2,1066
12659,44,1,1303
12660,24,1,946
12661,26,1,1135
12661,50,3,998
12661,28,3,1057
12662,13,3,954
12663,20,1,753
12663,35,1,815
12663,31,1,647
12664,1,3,1038
12665,15,1,439
12665,32,2,611
12665,21,3,736
12666,20,1,753
12666,12,1,1432
12667,11,1,1047
12667,4,1,516
12667,29,1,1062
12668,13,1,954
12668,9,3,1025
12668,49,2,1172
12669,48,1,553
12669,40,2,1066
12669,34,1,1107
12670,4,3,516
12670,46,3,625
12670,26,3,1135
12671,44,1,1303
12671,44,3,1303
12671,50,1,998
12672,19,3,718
12672,50,1,998
12672,43,2,1149
12673,18,2,649
12674,12,2,1432
12674,4,1,516
12675,48,1,553
12675,28,3,1057
12675,9,3,1025
12676,14,2,1157
12677,37,2,1229
12678,11,2,1047
12678,2,3,576
12678,28,1,1057
12679,49,3,1172
12679,7,2,332
12679,9,1,1025
12680,13,2,954
12680,19,2,718
12681,2,1,576
12681,11,2,1047
12681,41,2,910
12682,23,3,784
12682,43,2,1149
12682,23,1,784
12683,24,1,946
12684,24,3,946
12684,22,3,892
12684,1,2,1038
12685,41,2,910
12685,11,3,1047
12685,4,1,516
12686,39,3,1068
12687,4,1,516
12687,5,3,1051
12688,50,1,998
12688,11,1,1047
12688,44,3,1303
12689,13,3,954
12690,7,1,332
12691,29,1,1062
12691,21,2,736
12692,12,3,1432
12692,15,1,439
12692,6,3,1306
12693,41,3,910
12694,27,1,1283
12695,35,3,815
12696,37,3,1229
12696,50,2,998
12696,20,2,753
12697,35,3,815
12697,38,3,1061
12698,41,3,910
12698,46,3,625
12698,12,3,1432
12699,46,3,625
12700,50,1,998
12701,26,1,1135
12701,25,1,737
12701,50,1,998
12702,27,1,1283
12703,4,2,516
12703,3,3,748
12703,32,3,611
12704,26,3,1135
12704,14,3,1157
12705,28,2,1057
12706,33,3,943
12706,27,1,1283
12707,29,3,1062
12707,10,3,913
12708,43,1,1149
12708,33,1,943
12708,1,1,1038
12709,44,3,1303
12709,45,1,561
12710,27,3,1283
12710,39,3,1068
12710,42,1,934
12711,2,3,576
12711,15,1,439
12712,19,3,718
12713,1,1,1038
12713,12,1,1432
12713,10,1,913
12714,37,1,1229
12714,22,3,892
12714,32,3,611
12715,26,3,1135
12715,33,1,943
12716,2,3,576
12717,20,1,753
12717,20,3,753
12718,12,1,1432
12718,8,1,588
12718,49,1,1172
12719,7,1,332
12719,19,1,718
12720,46,3,625
12720,19,3,718
12720,12,3,1432
12721,46,1,625
12722,4,3,516
12722,37,3,1229
12722,24,1,946
12723,28,2,1057
12723,22,3,892
12724,16,1,1416
12724,42,3,934
12724,40,2,1066
12725,33,2,943
12726,8,3,588
12727,50,3,998
12727,41,1,910
12728,27,3,1283
12729,11,2,1047
12729,19,1,718
12730,39,3,1068
12730,34,3,1107
12730,50,1,998
12731,40,2,1066
12732,20,3,753
12733,11,1,1047
12734,19,3,718
12734,25,1,737
12734,1,2,1038
12735,37,3,1229
12735,30,1,549
12736,45,1,561
12737,48,2,553
12737,41,1,910
12738,33,2,943
12738,18,2,649
12738,15,2,439
12739,2,1,576
12740,10,1,913
12741,25,1,737
12742,49,2,1172
12743,40,2,1066
12744,22,3,892
12744,31,3,647
12745,34,3,1107
12745,7,2,332
12745,40,1,1066
12746,26,1,1135
12746,12,3,1432
12746,22,1,892
12747,32,3,611
12747,31,3,647
12748,26,1,1135
12748,1,1,1038
12748,23,3,784
12749,44,2,1303
12750,37,2,1229
12750,34,3,1107
12750,3,1,748
12751,17,1,902
12752,7,1,332
12753,27,3,1283
12754,11,3,1047
12754,5,3,1051
12754,45,3,561
12755,38,3,1061
12756,50,2,998
12756,41,1,910
12756,47,3,954
12757,30,1,549
12758,33,2,943
12758,48,1,553
12759,1,3,1038
12759,48,2,553
12760,1,2,1038
12760,50,1,998
12760,4,2,516
12761,48,1,553
12761,35,1,815
12762,15,3,439
12762,48,2,553
12762,32,3,611
12763,15,1,439
12764,9,2,1025
12764,11,3,1047
12764,2,1,576
12765,16,2,1416
12765,4,1,516
12766,48,1,553
12767,38,2,1061
12768,50,1,998
12768,7,2,332
12769,11,3,1047
12769,19,1,718
12770,11,2,1047
12770,40,2,1066
12771,7,1,332
12771,11,1,1047
12771,41,3,910
12772,16,3,1416
12772,33,2,943
12772,32,3,611
12773,1,1,1038
12773,7,1,332
12773,47,1,954
12774,24,3,946
12775,39,1,1068
12775,6,1,1306
12776,13,3,954
12776,33,1,943
12776,50,1,998
12777,14,3,1157
12777,39,1,1068
12778,31,2,647
12778,16,3,1416
12778,27,3,1283
12779,47,2,954
12780,1,2,1038
12781,18,1,649
12781,18,1,649
12782,21,3,736
12782,10,2,913
12782,12,3,1432
12783,29,3,1062
12783,39,1,1068
12784,29,3,1062
12785,17,2,902
12785,46,3,625
12785,13,3,954
12786,41,2,910
12786,45,2,561
12787,18,1,649
12787,48,3,553
12787,30,1,549
12788,46,1,625
12788,49,3,1172
12788,8,3,588
12789,43,1,1149
12789,47,1,954
12790,38,3,1061
12791,33,2,943
12792,46,1,625
12792,22,3,892
12792,31,2,647
12793,20,3,753
12793,37,3,1229
12793,14,3,1157
12794,23,3,784
12794,35,2,815
12794,18,1,649
12795,40,3,1066
12795,11,1,1047
12796,25,1,737
12796,15,3,439
12796,22,3,892
12797,38,2,1061
12797,8,3,588
12798,32,1,611
12798,26,1,1135
12798,24,3,946
12799,13,2,954
12799,44,3,1303
12800,50,3,998
12800,23,2,784
12801,4,3,516
12801,15,2,439
12802,4,2,516
12802,7,2,332
12802,37,1,1229
12803,45,3,561
12803,41,1,910
12804,11,2,1047
12805,4,3,516
12805,20,2,753
12806,31,2,647
12806,36,3,847
12807,44,1,1303
12807,49,3,1172
12808,28,1,1057
12808,25,2,737
12809,50,3,998
12810,5,2,1051
12810,46,2,625
12811,2,3,576
12812,39,3,1068
12813,10,1,913
12813,5,3,1051
12813,9,3,1025
12814,33,2,943
12814,20,1,753
12815,21,2,736
12815,28,1,1057
12815,47,3,954
12816,7,3,332
12817,24,1,946
12817,4,1,516
12817,1,2,1038
12818,37,3,1229
12818,43,3,1149
12819,45,3,561
12819,8,1,588
12819,38,1,1061
12820,34,3,1107
12820,26,3,1135
12821,36,2,847
12821,49,1,1172
12821,46,2,625
12822,1,2,1038
12822,24,2,946
12823,40,1,1066
12823,3,2,748
12824,14,1,1157
12825,45,2,561
12826,21,3,736
12827,13,1,954
12827,18,1,649
12827,38,2,1061
12828,29,1,1062
12828,22,1,892
12828,22,3,892
12829,39,1,1068
12829,37,1,1229
12829,8,1,588
12830,9,2,1025
12831,16,3,1416
12831,9,2,1025
12832,13,1,954
12832,9,3,1025
12832,38,3,1061
12833,41,1,910
12834,21,2,736
12834,46,1,625
12835,31,2,647
12835,37,3,1229
12836,26,1,1135
12837,43,3,1149
12838,12,1,1432
12839,28,3,1057
12839,36,1,847
12840,50,1,998
12840,24,2,946
12841,43,2,1149
12841,7,3,332
12842,17,1,902
12843,27,1,1283
12843,41,3,910
12843,39,3,1068
12844,41,2,910
12844,24,1,946
12844,3,1,748
12845,44,2,1303
12846,20,1,753
12846,4,1,516
12847,12,2,1432
12847,36,1,847
12847,8,1,588
12848,35,1,815
12849,9,3,1025
12849,10,3,913
12849,45,2,561
12850,25,2,737
12851,35,2,815
12851,13,2,954
12852,25,3,737
12853,1,2,1038
12853,4,2,516
12854,49,2,1172
12854,17,1,902
12854,44,2,1303
12855,50,3,998
12855,33,3,943
12855,33,1,943
12856,15,2,439
12857,34,3,1107
12858,18,1,649
12859,36,3,847
12859,28,3,1057
12859,38,3,1061
12860,16,3,1416
12860,47,3,954
12860,15,1,439
12861,35,1,815
12861,41,3,910
12861,30,1,549
12862,1,2,1038
12862,17,3,902
12862,48,3,553
12863,50,3,998
12863,6,1,1306
12863,15,3,439
12864,27,2,1283
12864,28,1,1057
12864,31,1,647
12865,3,1,748
12865,7,1,332
12865,10,1,913
12866,31,3,647
12866,28,3,1057
12866,42,1,934
12867,6,2,1306
12867,50,2,998
12867,45,2,561
12868,29,1,1062
12868,5,3,1051
12868,1,1,1038
12869,16,3,1416
12869,8,1,588
12869,48,3,553
12870,33,1,943
12871,30,1,549
12871,23,2,784
12872,6,3,1306
12872,2,3,576
12873,43,3,1149
12873,11,1,1047
12874,5,1,1051
12874,50,2,998
12875,30,3,549
12876,24,1,946
12876,16,3,1416
12876,3,2,748
12877,2,2,576
12877,47,3,954
12877,3,2,748
12878,4,1,516
12878,33,3,943
12879,44,3,1303
12879,11,2,1047
12879,12,3,1432
12880,32,3,611
12880,42,2,934
12881,20,3,753
12881,17,3,902
12882,11,1,1047
12882,37,3,1229
12883,2,2,576
12883,35,3,815
12884,38,3,1061
12885,42,2,934
12885,20,3,753
12886,20,1,753
12886,20,2,753
12886,46,2,625
12887,46,2,625
12888,43,3,1149
12889,37,3,1229
12890,15,2,439
12890,37,2,1229
12891,1,2,1038
12892,10,3,913
12892,2,3,576
12892,37,2,1229
12893,23,3,784
12893,18,3,649
12894,7,2,332
12894,4,3,516
12895,35,1,815
12895,50,2,998
12895,50,2,998
12896,44,3,1303
12896,41,1,910
12896,43,3,1149
12897,39,2,1068
12897,44,2,1303
12897,10,2,913
12898,18,2,649
12899,33,2,943
12899,12,3,1432
12899,29,2,1062
12900,32,2,611
12900,36,2,847
12901,5,1,1051
12901,19,3,718
12902,35,1,815
12902,26,1,1135
12902,9,2,1025
12903,36,2,847
12903,14,3,1157
12904,45,3,561
12904,20,3,753
12905,48,2,553
12906,10,3,913
12906,48,3,553
12906,47,3,954
12907,29,3,1062
12908,5,3,1051
12909,19,1,718
12909,42,3,934
12909,13,2,954
12910,22,3,892
12910,14,3,1157
12910,38,2,1061
12911,31,2,647
12912,37,2,1229
12912,1,1,1038
12913,5,1,1051
12914,34,1,1107
12915,27,3,1283
12915,36,3,847
12916,50,1,998
12916,38,2,1061
12917,2,1,576
12918,46,1,625
12918,29,1,1062
12918,5,1,1051
12919,2,3,576
12919,22,1,892
12920,2,1,576
12920,26,2,1135
12921,46,3,625
12922,4,1,516
12922,20,2,753
12922,18,2,649
12923,17,3,902
12924,25,3,737
12924,12,3,1432
12925,48,3,553
12925,4,2,516
12925,50,2,998
12926,19,1,718
12927,18,3,649
12928,28,3,1057
12928,21,2,736
12928,49,3,1172
12929,28,2,1057
12929,43,2,1149
12930,28,1,1057
12930,42,2,934
12931,1,1,1038
12931,44,3,1303
12931,28,2,1057
12932,14,2,1157
12933,12,2,1432
12933,35,2,815
12934,12,2,1432
12934,27,3,1283
12934,42,2,934
12935,22,3,892
12936,12,1,1432
12936,4,3,516
12936,19,2,718
12937,18,2,649
12938,45,3,561
12938,42,1,934
12939,30,2,549
12939,29,2,1062
12939,34,3,1107
12940,30,3,549
12941,3,2,748
12942,27,2,1283
12942,29,3,1062
12942,25,2,737
12943,41,1,910
12943,10,2,913
12944,41,1,910
12944,5,3,1051
12945,13,1,954
12946,8,1,588
12946,25,1,737
12946,19,1,718
12947,1,3,1038
12947,5,3,1051
12947,23,3,784
12948,47,3,954
12949,41,2,910
12949,27,1,1283
12949,37,3,1229
12950,5,3,1051
12950,2,2,576
12951,43,1,1149
12952,50,1,998
12953,35,2,815
12953,13,2,954
12953,22,3,892
12954,24,2,946
12954,16,3,1416
12955,46,2,625
12956,40,2,1066
12956,14,1,1157
12957,21,3,736
12957,14,1,1157
12957,9,1,1025
12958,24,3,946
12959,41,2,910
12959,36,1,847
12959,13,3,954
12960,5,3,1051
12960,41,1,910
12961,43,1,1149
12961,15,3,439
12961,37,3,1229
12962,13,3,954
12962,47,3,954
12962,39,2,1068
12963,47,2,954
12963,7,1,332
12964,40,3,1066
12965,29,2,1062
12965,47,1,954
12966,4,3,516
12966,17,3,902
12966,49,3,1172
12967,36,3,847
12968,46,3,625
12969,39,3,1068
12969,46,2,625
12970,14,3,1157
12970,19,1,718
12970,21,3,736
12971,34,3,1107
12971,14,2,1157
12971,8,1,588
12972,21,3,736
12972,46,2,625
12973,13,1,954
12974,6,3,1306
12974,27,3,1283
12975,39,2,1068
12975,34,1,1107
12976,45,2,561
12976,47,2,954
12977,43,3,1149
12977,29,1,1062
12977,48,2,553
12978,43,2,1149
12978,47,1,954
12978,5,2,1051
12979,44,3,1303
12979,47,2,954
12980,22,1,892
12980,41,1,910
12981,42,3,934
12981,8,3,588
12982,6,2,1306
12982,6,3,1306
12982,29,3,1062
12983,3,1,748
12983,2,1,576
12983,26,2,1135
12984,39,3,1068
12985,20,2,753
12985,33,1,943
12985,7,3,332
12986,9,2,1025
12986,40,1,1066
12986,10,1,913
12987,24,3,946
12988,23,3,784
12988,18,3,649
12989,29,1,1062
12990,40,3,1066
12991,3,1,748
12992,46,3,625
12992,42,2,934
12993,5,1,1051
12993,33,2,943
12994,2,1,576
12995,21,2,736
12995,18,3,649
12995,36,2,847
12996,26,2,1135
12997,12,1,1432
12997,34,1,1107
12997,8,1,588
12998,35,2,815
12999,32,1,611
12999,18,1,649
12999,49,1,1172
13000,42,1,934
13000,1,3,1038
13001,42,2,934
13001,18,1,649
13001,26,3,1135
13002,24,2,946
13003,2,1,576
13004,1,3,1038
13004,47,2,954
13005,17,2,902
13005,39,2,1068
13005,18,2,649
13006,1,2,1038
13006,24,2,946
13007,34,2,1107
13007,6,1,1306
13007,3,1,748
13008,17,1,902
13008,33,1,943
13009,32,1,611
13009,16,3,1416
13009,13,2,954
13010,35,2,815
13010,44,3,1303
13010,11,1,1047
13011,4,1,516
13011,32,1,611
13011,33,1,943
13012,35,2,815
13012,7,1,332
13012,16,2,1416
13013,45,1,561
13014,11,3,1047
13014,48,2,553
13015,42,3,934
13015,36,1,847
13016,17,2,902
13016,27,1,1283
13017,1,2,1038
13017,3,2,748
13017,24,3,946
13018,39,3,1068
13019,5,3,1051
13019,4,3,516
13019,23,1,784
13020,21,1,736
13020,12,1,1432
13021,43,1,1149
13021,20,3,753
13021,32,1,611
13022,3,1,748
13023,34,3,1107
13023,46,3,625
13023,24,2,946
13024,10,1,913
13025,41,2,910
13025,17,2,902
13025,23,1,784
13026,22,3,892
13027,8,3,588
13027,42,2,934
13027,47,1,954
13028,19,3,718
13029,14,1,1157
13029,41,3,910
13030,28,2,1057
13031,6,3,1306
13032,37,1,1229
13032,16,2,1416
13033,16,3,1416
13034,44,2,1303
13035,19,2,718
13035,11,1,1047
13035,12,3,1432
13036,39,2,1068
13036,16,3,1416
13037,26,3,1135
13037,4,1,516
13037,50,1,998
13038,22,2,892
13038,16,3,1416
13039,39,2,1068
13039,50,3,998
13040,7,2,332
13040,17,1,902
13040,5,1,1051
13041,4,2,516
13041,22,3,892
13042,27,1,1283
13042,13,3,954
13043,29,1,1062
13043,27,3,1283
13044,16,2,1416
13044,7,1,332
13044,40,2,1066
13045,14,3,1157
13045,7,2,332
13045,30,3,549
13046,11,3,1047
13047,31,3,647
13048,10,1,913
13048,21,1,736
13048,17,3,902
13049,18,2,649
13050,22,1,892
13051,41,3,910
13051,24,3,946
13052,47,3,954
13053,32,3,611
13054,33,2,943
13055,14,3,1157
13056,11,3,1047
13057,19,3,718
13057,45,3,561
13058,6,1,1306
13058,34,3,1107
13059,35,1,815
13059,6,2,1306
13059,48,3,553
13060,48,1,553
13060,48,3,553
13060,21,3,736
13061,3,1,748
13061,4,2,516
13061,27,2,1283
13062,42,1,934
13062,37,1,1229
13063,24,3,946
13063,24,2,946
13064,1,1,1038
13064,30,3,549
13064,42,2,934
13065,27,1,1283
13065,21,2,736
13066,50,3,998
13067,2,2,576
13067,10,1,913
13067,43,2,1149
13068,29,1,1062
13068,6,3,1306
13069,26,1,1135
13069,8,2,588
13069,7,2,332
13070,1,2,1038
13070,37,2,1229
13070,44,3,1303
13071,1,3,1038
13072,37,1,1229
13072,9,2,1025
13073,44,3,1303
13074,50,2,998
13075,31,2,647
13075,36,2,847
13075,31,2,647
13076,12,1,1432
13076,16,1,1416
13076,27,2,1283
13077,12,2,1432
13077,31,2,647
13078,12,2,1432
13078,7,3,332
13079,49,3,1172
13079,40,3,1066
13079,16,3,1416
13080,19,1,718
13080,34,2,1107
13080,46,2,625
13081,23,2,784
13081,7,1,332
13081,32,2,611
13082,47,1,954
13082,10,2,913
13083,37,2,1229
13083,46,3,625
13083,32,1,611
13084,26,3,1135
13085,37,3,1229
13086,24,1,946
13087,4,2,516
13087,11,3,1047
13087,37,2,1229
13088,41,2,910
13088,41,3,910
13088,17,2,902
13089,40,1,1066
13089,45,3,561
13090,9,2,1025
13090,48,2,553
13091,17,1,902
13091,37,2,1229
13092,43,3,1149
13092,17,1,902
13093,42,1,934
13093,24,2,946
13093,47,1,954
13094,18,1,649
13094,9,2,1025
13094,44,1,1303
13095,23,2,784
13095,36,3,847
13095,33,3,943
13096,10,1,913
13096,16,2,1416
13096,29,3,1062
13097,47,1,954
13097,5,2,1051
13097,22,2,892
13098,37,2,1229
13098,32,2,611
13099,9,1,1025
13100,25,1,737
13101,3,1,748
13102,15,2,439
13102,8,2,588
13103,43,3,1149
13104,47,2,954
13104,22,1,892
13104,49,1,1172
13105,37,2,1229
13106,39,2,1068
13107,22,1,892
13107,45,2,561
13108,26,1,1135
13108,4,2,516
13108,46,3,625
13109,40,2,1066
13109,9,2,1025
13109,5,1,1051
13110,20,3,753
13110,37,1,1229
13110,16,1,1416
13111,32,3,611
13111,10,3,913
13111,38,3,1061
13112,3,1,748
13112,30,2,549
13113,23,1,784
13113,3,2,748
13114,41,2,910
13115,38,1,1061
13115,31,3,647
13116,9,3,1025
13116,20,3,753
13117,50,2,998
13117,46,1,625
13118,23,3,784
13118,7,3,332
13118,7,1,332
13119,24,1,946
13119,17,3,902
13120,22,2,892
13120,4,2,516
13120,43,3,1149
13121,17,3,902
13121,2,1,576
13121,43,2,1149
13122,13,2,954
13123,20,1,753
13123,22,2,892
13124,30,3,549
13124,18,3,649
13125,50,1,998
13126,20,2,753
13126,30,2,549
13127,13,2,954
13127,12,1,1432
13127,27,1,1283
13128,7,3,332
13129,47,1,954
13130,7,2,332
13130,38,3,1061
13130,10,2,913
13131,19,2,718
13131,6,2,1306
13132,10,2,913
13132,32,2,611
13133,12,2,1432
13134,28,1,1057
13134,5,2,1051
13134,8,2,588
13135,30,1,549
13135,12,1,1432
13135,35,1,815
13136,15,3,439
13136,31,2,647
13137,41,3,910
13138,22,1,892
13138,22,2,892
13138,2,3,576
13139,23,3,784
13140,31,1,647
13140,29,2,1062
13141,28,2,1057
13141,10,3,913
13141,2,1,576
13142,8,2,588
13143,35,3,815
13143,35,1,815
13144,48,3,553
13145,50,1,998
13145,18,1,649
13146,41,1,910
13146,25,1,737
13147,36,1,847
13147,49,1,1172
13147,17,3,902
13148,17,1,902
13149,37,1,1229
13149,18,1,649
13149,23,2,784
13150,2,3,576
13151,50,2,998
13152,26,3,1135
13152,31,3,647
13152,17,3,902
13153,9,2,1025
13153,36,2,847
13154,1,2,1038
13155,28,1,1057
13155,45,1,561
13155,28,1,1057
13156,45,3,561
13157,24,3,946
13158,42,2,934
13159,22,2,892
13159,14,1,1157
13159,7,3,332
13160,2,2,576
13160,17,2,902
13161,25,3,737
13162,26,3,1135
13162,30,1,549
13163,37,1,1229
13164,43,2,1149
13164,43,2,1149
13165,20,3,753
13165,2,1,576
13166,34,3,1107
13166,47,1,954
13167,39,1,1068
13168,46,3,625
13168,34,3,1107
13168,32,3,611
13169,41,1,910
13170,30,1,549
13171,1,2,1038
13172,29,1,1062
13173,20,3,753
13173,22,3,892
13173,20,2,753
13174,26,1,1135
13175,1,2,1038
13175,20,3,753
13176,43,2,1149
13177,47,3,954
13178,36,3,847
13179,17,1,902
13179,20,3,753
13180,33,1,943
13181,38,3,1061
13181,21,1,736
13182,8,1,588
13183,34,1,1107
13183,43,3,1149
13184,22,2,892
13184,46,3,625
13185,40,2,1066
13186,24,2,946
13186,42,1,934
13187,10,1,913
13187,45,3,561
13187,39,1,1068
13188,27,1,1283
13188,47,3,954
13189,26,3,1135
13189,12,1,1432
13190,3,3,748
13190,12,2,1432
13191,39,2,1068
13191,8,3,588
13191,19,3,718
13192,34,2,1107
13192,23,1,784
13193,21,1,736
13193,26,3,1135
13193,27,2,1283
13194,49,1,1172
13194,34,3,1107
13194,34,1,1107
13195,7,1,332
13195,29,2,1062
13196,19,1,718
13196,17,3,902
13196,37,1,1229
13197,40,1,1066
13197,45,2,561
13197,3,2,748
13198,8,2,588
13199,47,1,954
13199,16,1,1416
13199,40,1,1066
13200,48,1,553
13200,27,1,1283
13200,8,2,588
13201,4,1,516
13202,18,2,649
13203,41,3,910
13203,43,1,1149
13203,20,1,753
