customer_id,name,age,gender,city,state,annual_income,skin_type,signup_date
2572,Customer_2572,35,Male,Ahmedabad,Gujarat,1100067,Combination,2022-04-26
2573,Customer_2573,45,Male,Indore,Madhya Pradesh,1788476,Sensitive,2024-02-16
2574,Customer_2574,32,Male,Delhi,Delhi,485750,Normal,2023-09-06
2575,Customer_2575,33,Female,Ahmedabad,Gujarat,1771359,Sensitive,2023-03-08
2576,Customer_2576,58,Male,Bengaluru,Karnataka,887629,Combination,2022-09-15
2577,Customer_2577,39,Female,Lucknow,Uttar Pradesh,1698755,Combination,2023-01-01
2578,Customer_2578,18,Male,Hyderabad,Telangana,1795469,Sensitive,2022-09-06
2579,Customer_2579,49,Male,Chandigarh,Chandigarh,1539593,Sensitive,2023-11-13
2580,Customer_2580,24,Female,Delhi,Delhi,1475811,Normal,2024-05-07
2581,Customer_2581,42,Female,Chandigarh,Chandigarh,388292,Normal,2022-04-21
2582,Customer_2582,59,Male,Chandigarh,Chandigarh,1507174,Dry,2022-05-01
2583,Customer_2583,41,Female,Mumbai,Maharashtra,1125743,Dry,2022-12-22
2584,Customer_2584,47,Male,Indore,Madhya Pradesh,1136119,Sensitive,2023-11-17
2585,Customer_2585,31,Male,Bengaluru,Karnataka,350634,Combination,2022-04-12
2586,Customer_2586,44,Male,Delhi,Delhi,1257608,Combination,2023-01-03
2587,Customer_2587,40,Male,Ahmedabad,Gujarat,880140,Sensitive,2024-03-13
2588,Customer_2588,38,Female,Bengaluru,Karnataka,1766128,Combination,2024-02-27
2589,Customer_2589,31,Female,Pune,Maharashtra,1141630,Combination,2024-03-10
2590,Customer_2590,49,Male,Pune,Maharashtra,999952,Combination,2023-09-24
2591,Customer_2591,32,Female,Lucknow,Uttar Pradesh,941382,Dry,2024-01-10
2592,Customer_2592,58,Female,Hyderabad,Telangana,956249,Normal,2023-05-25
2593,Customer_2593,42,Male,Pune,Maharashtra,855075,Sensitive,2022-12-26
2594,Customer_2594,46,Female,Ahmedabad,Gujarat,633903,Oily,2022-11-27
2595,Customer_2595,25,Male,Bengaluru,Karnataka,1520221,Combination,2023-06-03
2596,Customer_2596,36,Male,Lucknow,Uttar Pradesh,1134606,Normal,2023-12-14
2597,Customer_2597,30,Male,Hyderabad,Telangana,489880,Normal,2024-06-16
2598,Customer_2598,34,Male,Jaipur,Rajasthan,1013375,Normal,2022-12-29
2599,Customer_2599,26,Female,Jaipur,Rajasthan,517319,Combination,2023-09-21
2600,Customer_2600,23,Female,Chandigarh,Chandigarh,771491,Sensitive,2024-04-25
2601,Customer_2601,33,Male,Bengaluru,Karnataka,1699893,Combination,2022-01-27
2602,Customer_2602,32,Male,Indore,Madhya Pradesh,814539,Oily,2023-03-27
2603,Customer_2603,27,Male,Mumbai,Maharashtra,922420,Oily,2022-01-22
2604,Customer_2604,48,Female,Chandigarh,Chandigarh,1169323,Normal,2023-07-19
2605,Customer_2605,30,Female,Chandigarh,Chandigarh,690191,Normal,2023-08-18
2606,Customer_2606,58,Female,Jaipur,Rajasthan,848389,Combination,2024-04-02
2607,Customer_2607,45,Female,Delhi,Delhi,1064442,Oily,2022-11-24
2608,Customer_2608,40,Male,Lucknow,Uttar Pradesh,1753743,Oily,2022-11-26
2609,Customer_2609,52,Male,Mumbai,Maharashtra,502629,Normal,2023-12-27
2610,Customer_2610,52,Female,Indore,Madhya Pradesh,519797,Normal,2022-08-22
2611,Customer_2611,59,Male,Ahmedabad,Gujarat,1275776,Combination,2023-08-12
2612,Customer_2612,47,Female,Bengaluru,Karnataka,1342563,Normal,2023-03-23
2613,Customer_2613,28,Male,Hyderabad,Telangana,1474318,Sensitive,2023-07-27
2614,Customer_2614,40,Female,Bengaluru,Karnataka,1781237,Oily,2022-03-07
2615,Customer_2615,22,Female,Ahmedabad,Gujarat,1494859,Combination,2024-01-16
2616,Customer_2616,56,Female,Bengaluru,Karnataka,1203516,Oily,2023-02-10
2617,Customer_2617,60,Female,Mumbai,Maharashtra,949750,Normal,2023-12-15
2618,Customer_2618,39,Male,Delhi,Delhi,1495077,Normal,2023-02-21
2619,Customer_2619,52,Female,Pune,Maharashtra,314208,Normal,2022-02-24
2620,Customer_2620,55,Male,Ahmedabad,Gujarat,448925,Normal,2022-03-07
2621,Customer_2621,44,Male,Lucknow,Uttar Pradesh,708145,Oily,2023-09-08
2622,Customer_2622,29,Male,Pune,Maharashtra,1661905,Sensitive,2024-01-17
2623,Customer_2623,39,Male,Hyderabad,Telangana,497470,Sensitive,2023-08-11
2624,Customer_2624,44,Female,Jaipur,Rajasthan,1760488,Sensitive,2022-05-22
2625,Customer_2625,29,Male,Ahmedabad,Gujarat,952624,Combination,2022-07-01
2626,Customer_2626,34,Female,Jaipur,Rajasthan,490284,Oily,2022-09-24
2627,Customer_2627,30,Male,Jaipur,Rajasthan,1036521,Dry,2022-12-14
2628,Customer_2628,24,Female,Indore,Madhya Pradesh,342783,Normal,2022-03-04
2629,Customer_2629,21,Female,Lucknow,Uttar Pradesh,500257,Oily,2022-01-02
2630,Customer_2630,18,Male,Lucknow,Uttar Pradesh,985474,Sensitive,2022-11-10
2631,Customer_2631,54,Female,Bengaluru,Karnataka,445519,Oily,2022-07-13
2632,Customer_2632,49,Male,Chandigarh,Chandigarh,1422425,Oily,2022-12-20
2633,Customer_2633,27,Female,Hyderabad,Telangana,1503733,Oily,2023-03-28
2634,Customer_2634,50,Male,Pune,Maharashtra,1233455,Dry,2023-09-30
2635,Customer_2635,52,Male,Bengaluru,Karnataka,953609,Combination,2022-04-21
2636,Customer_2636,29,Male,Ahmedabad,Gujarat,509131,Sensitive,2022-07-17
2637,Customer_2637,27,Female,Chandigarh,Chandigarh,1253505,Normal,2024-05-01
2638,Customer_2638,46,Male,Jaipur,Rajasthan,1702376,Normal,2022-03-09
2639,Customer_2639,33,Female,Ahmedabad,Gujarat,596498,Oily,2024-04-17
2640,Customer_2640,30,Female,Indore,Madhya Pradesh,387221,Combination,2022-03-02
2641,Customer_2641,60,Male,Indore,Madhya Pradesh,1390191,Dry,2023-11-11
2642,Customer_2642,51,Female,Ahmedabad,Gujarat,1445844,Oily,2022-10-17
2643,Customer_2643,26,Female,Ahmedabad,Gujarat,715323,Combination,2023-10-04
2644,Customer_2644,43,Female,Jaipur,Rajasthan,1090766,Dry,2023-05-18
2645,Customer_2645,49,Male,Bengaluru,Karnataka,974264,Normal,2023-05-11
2646,Customer_2646,42,Female,Chandigarh,Chandigarh,1343573,Combination,2024-02-29
2647,Customer_2647,51,Male,Bengaluru,Karnataka,694430,Dry,2022-11-11
2648,Customer_2648,54,Male,Chandigarh,Chandigarh,1644132,Combination,2024-01-27
2649,Customer_2649,52,Male,Bengaluru,Karnataka,399001,Combination,2023-01-30
2650,Customer_2650,40,Male,Mumbai,Maharashtra,1734798,Sensitive,2024-01-27
2651,Customer_2651,51,Male,Lucknow,Uttar Pradesh,1366916,Combination,2023-11-29
2652,Customer_2652,31,Male,Bengaluru,Karnataka,1258888,Oily,2022-08-15
2653,Customer_2653,22,Male,Ahmedabad,Gujarat,1338667,Oily,2023-08-08
2654,Customer_2654,18,Male,Chandigarh,Chandigarh,1100039,Oily,2023-12-07
2655,Customer_2655,36,Male,Hyderabad,Telangana,804128,Combination,2022-07-01
2656,Customer_2656,32,Female,Jaipur,Rajasthan,1142968,Dry,2022-06-09
2657,Customer_2657,56,Male,Pune,Maharashtra,1603933,Combination,2023-03-09
2658,Customer_2658,58,Female,Chandigarh,Chandigarh,729656,Combination,2023-02-24
2659,Customer_2659,44,Female,Bengaluru,Karnataka,1090902,Combination,2024-05-12
2660,Customer_2660,49,Female,Mumbai,Maharashtra,1558563,Dry,2023-10-04
2661,Customer_2661,20,Female,Jaipur,Rajasthan,570298,Oily,2022-03-14
2662,Customer_2662,25,Male,Hyderabad,Telangana,1324535,Dry,2022-07-07
2663,Customer_2663,38,Male,Lucknow,Uttar Pradesh,837917,Sensitive,2022-10-19
2664,Customer_2664,36,Female,Lucknow,Uttar Pradesh,1495603,Combination,2022-04-22
2665,Customer_2665,43,Male,Hyderabad,Telangana,481410,Normal,2024-05-16
2666,Customer_2666,30,Male,Indore,Madhya Pradesh,1386797,Dry,2023-04-26
2667,Customer_2667,24,Male,Indore,Madhya Pradesh,779503,Dry,2024-05-03
2668,Customer_2668,29,Male,Jaipur,Rajasthan,1754619,Dry,2022-09-05
2669,Customer_2669,57,Female,Jaipur,Rajasthan,1218780,Oily,2023-03-29
2670,Customer_2670,20,Male,Chandigarh,Chandigarh,741306,Combination,2022-02-14
2671,Customer_2671,18,Male,Chandigarh,Chandigarh,1015857,Combination,2022-06-29
2672,Customer_2672,47,Male,Ahmedabad,Gujarat,1650849,Dry,2023-02-05
2673,Customer_2673,27,Female,Jaipur,Rajasthan,1360308,Dry,2022-08-19
2674,Customer_2674,58,Male,Pune,Maharashtra,1004409,Sensitive,2022-01-26
2675,Customer_2675,22,Male,Indore,Madhya Pradesh,1561772,Normal,2022-10-22
2676,Customer_2676,28,Male,Lucknow,Uttar Pradesh,1447400,Combination,2022-02-28
2677,Customer_2677,22,Female,Hyderabad,Telangana,1386423,Normal,2022-01-18
2678,Customer_2678,28,Female,Chandigarh,Chandigarh,1076726,Dry,2022-05-27
2679,Customer_2679,32,Male,Hyderabad,Telangana,1099462,Dry,2023-07-31
2680,Customer_2680,42,Male,Bengaluru,Karnataka,770848,Dry,2023-08-01
2681,Customer_2681,22,Male,Lucknow,Uttar Pradesh,1660763,Sensitive,2023-08-09
2682,Customer_2682,36,Female,Jaipur,Rajasthan,1243028,Oily,2023-12-01
2683,Customer_2683,57,Female,Indore,Madhya Pradesh,1023824,Sensitive,2023-05-06
2684,Customer_2684,47,Female,Pune,Maharashtra,769426,Oily,2022-10-21
2685,Customer_2685,42,Female,Pune,Maharashtra,636208,Combination,2024-01-28
2686,Customer_2686,45,Female,Bengaluru,Karnataka,601955,Dry,2023-04-16
2687,Customer_2687,52,Male,Jaipur,Rajasthan,1143539,Oily,2024-05-10
2688,Customer_2688,31,Female,Ahmedabad,Gujarat,1183195,Sensitive,2023-04-17
2689,Customer_2689,46,Female,Indore,Madhya Pradesh,1272065,Combination,2022-12-12
2690,Customer_2690,60,Female,Ahmedabad,Gujarat,579161,Normal,2022-07-30
2691,Customer_2691,31,Male,Mumbai,Maharashtra,1491993,Oily,2024-06-13
2692,Customer_2692,41,Female,Chandigarh,Chandigarh,1449670,Sensitive,2023-01-19
2693,Customer_2693,31,Female,Delhi,Delhi,596393,Sensitive,2022-04-22
2694,Customer_2694,59,Female,Lucknow,Uttar Pradesh,929817,Normal,2023-02-27
2695,Customer_2695,30,Male,Bengaluru,Karnataka,1008172,Normal,2022-06-10
2696,Customer_2696,51,Female,Jaipur,Rajasthan,678148,Sensitive,2022-01-25
2697,Customer_2697,42,Male,Mumbai,Maharashtra,873193,Normal,2024-02-27
2698,Customer_2698,59,Female,Pune,Maharashtra,1506007,Oily,2022-06-04
2699,Customer_2699,38,Female,Jaipur,Rajasthan,815267,Oily,2024-02-20
2700,Customer_2700,38,Male,Indore,Madhya Pradesh,1718071,Dry,2024-03-16
2701,Customer_2701,23,Male,Hyderabad,Telangana,318179,Dry,2022-12-06
2702,Customer_2702,38,Female,Hyderabad,Telangana,725736,Oily,2022-08-07
2703,Customer_2703,22,Female,Delhi,Delhi,1607011,Combination,2023-08-21
2704,Customer_2704,48,Female,Indore,Madhya Pradesh,1775562,Oily,2022-10-24
2705,Customer_2705,24,Male,Delhi,Delhi,618802,Oily,2023-03-02
2706,Customer_2706,52,Female,Hyderabad,Telangana,631938,Normal,2023-07-20
2707,Customer_2707,35,Male,Indore,Madhya Pradesh,537734,Oily,2023-04-01
2708,Customer_2708,20,Male,Hyderabad,Telangana,1098908,Sensitive,2023-01-24
2709,Customer_2709,28,Male,Indore,Madhya Pradesh,1529298,Combination,2023-03-28
2710,Customer_2710,54,Male,Chandigarh,Chandigarh,1238126,Dry,2023-05-19
2711,Customer_2711,40,Female,Chandigarh,Chandigarh,478279,Combination,2022-03-12
2712,Customer_2712,26,Female,Pune,Maharashtra,1720554,Sensitive,2022-06-03
2713,Customer_2713,60,Male,Hyderabad,Telangana,1630061,Combination,2022-10-27
2714,Customer_2714,40,Female,Hyderabad,Telangana,333461,Normal,2023-08-28
2715,Customer_2715,28,Female,Jaipur,Rajasthan,829983,Oily,2023-06-10
2716,Customer_2716,51,Male,Delhi,Delhi,1326784,Combination,2022-06-20
2717,Customer_2717,59,Male,Bengaluru,Karnataka,1769086,Combination,2022-09-27
2718,Customer_2718,45,Female,Indore,Madhya Pradesh,384841,Combination,2024-02-07
2719,Customer_2719,60,Male,Indore,Madhya Pradesh,998181,Normal,2022-02-02
2720,Customer_2720,57,Male,Pune,Maharashtra,1503036,Dry,2022-11-06
2721,Customer_2721,30,Female,Jaipur,Rajasthan,1096953,Sensitive,2022-02-06
2722,Customer_2722,42,Female,Delhi,Delhi,1069222,Normal,2024-05-24
2723,Customer_2723,44,Female,Jaipur,Rajasthan,577537,Combination,2024-01-07
2724,Customer_2724,53,Male,Delhi,Delhi,1325151,Combination,2022-10-01
2725,Customer_2725,46,Male,Hyderabad,Telangana,1697170,Combination,2024-06-01
2726,Customer_2726,25,Male,Lucknow,Uttar Pradesh,569538,Dry,2022-09-06
2727,Customer_2727,29,Female,Hyderabad,Telangana,436229,Oily,2023-08-09
2728,Customer_2728,23,Male,Mumbai,Maharashtra,320227,Dry,2024-01-25
2729,Customer_2729,57,Male,Ahmedabad,Gujarat,627666,Normal,2023-10-04
2730,Customer_2730,58,Female,Indore,Madhya Pradesh,1694476,Dry,2023-09-20
2731,Customer_2731,21,Male,Hyderabad,Telangana,718426,Dry,2022-07-10
2732,Customer_2732,23,Male,Hyderabad,Telangana,1208002,Oily,2022-08-04
2733,Customer_2733,23,Female,Bengaluru,Karnataka,971937,Normal,2022-07-17
2734,Customer_2734,30,Female,Indore,Madhya Pradesh,1569737,Oily,2023-04-26
2735,Customer_2735,55,Male,Delhi,Delhi,1228024,Oily,2023-06-04
2736,Customer_2736,23,Male,Bengaluru,Karnataka,714649,Combination,2022-05-28
2737,Customer_2737,54,Male,Lucknow,Uttar Pradesh,1767937,Dry,2023-12-21
2738,Customer_2738,30,Male,Hyderabad,Telangana,974036,Oily,2022-06-16
2739,Customer_2739,58,Female,Jaipur,Rajasthan,1561550,Sensitive,2023-06-03
2740,Customer_2740,31,Female,Delhi,Delhi,826279,Combination,2024-01-24
2741,Customer_2741,51,Male,Mumbai,Maharashtra,1673303,Combination,2022-10-16
2742,Customer_2742,22,Male,Pune,Maharashtra,431665,Sensitive,2022-12-19
2743,Customer_2743,57,Female,Bengaluru,Karnataka,467670,Sensitive,2022-01-13
2744,Customer_2744,38,Female,Hyderabad,Telangana,1763971,Normal,2023-11-26
2745,Customer_2745,54,Female,Hyderabad,Telangana,969125,Sensitive,2023-01-02
2746,Customer_2746,41,Female,Indore,Madhya Pradesh,929663,Sensitive,2022-11-17
2747,Customer_2747,30,Male,Lucknow,Uttar Pradesh,1531508,Oily,2022-02-13
2748,Customer_2748,44,Female,Ahmedabad,Gujarat,1268129,Combination,2024-03-26
2749,Customer_2749,47,Female,Jaipur,Rajasthan,1248282,Oily,2022-05-26
2750,Customer_2750,44,Male,Jaipur,Rajasthan,592410,Combination,2023-01-26
2751,Customer_2751,43,Female,Pune,Maharashtra,329255,Sensitive,2024-03-21
2752,Customer_2752,27,Male,Pune,Maharashtra,755068,Dry,2022-01-17
2753,Customer_2753,48,Male,Jaipur,Rajasthan,868097,Combination,2022-07-22
2754,Customer_2754,49,Female,Bengaluru,Karnataka,632013,Combination,2024-04-29
2755,Customer_2755,35,Male,Lucknow,Uttar Pradesh,698345,Sensitive,2023-09-14
2756,Customer_2756,45,Female,Indore,Madhya Pradesh,635168,Sensitive,2023-11-13
2757,Customer_2757,40,Male,Bengaluru,Karnataka,440312,Combination,2023-12-24
2758,Customer_2758,56,Female,Indore,Madhya Pradesh,596700,Oily,2023-06-16
2759,Customer_2759,31,Female,Indore,Madhya Pradesh,1328667,Dry,2022-11-12
2760,Customer_2760,39,Female,Pune,Maharashtra,1734572,Normal,2023-03-16
2761,Customer_2761,25,Male,Chandigarh,Chandigarh,1410728,Combination,2022-12-16
2762,Customer_2762,26,Female,Ahmedabad,Gujarat,1485578,Sensitive,2022-03-06
2763,Customer_2763,46,Female,Bengaluru,Karnataka,1174513,Oily,2022-08-03
2764,Customer_2764,32,Female,Ahmedabad,Gujarat,1629324,Sensitive,2024-03-16
2765,Customer_2765,53,Female,Delhi,Delhi,1510517,Combination,2023-12-17
2766,Customer_2766,26,Female,Mumbai,Maharashtra,1626829,Normal,2022-08-23
2767,Customer_2767,57,Male,Chandigarh,Chandigarh,822398,Sensitive,2023-07-31
2768,Customer_2768,19,Female,Indore,Madhya Pradesh,1371561,Dry,2023-01-29
2769,Customer_2769,57,Female,Pune,Maharashtra,470514,Normal,2023-05-18
2770,Customer_2770,56,Female,Indore,Madhya Pradesh,440352,Sensitive,2023-02-03
2771,Customer_2771,35,Male,Mumbai,Maharashtra,1062907,Dry,2023-05-01
2772,Customer_2772,32,Male,Mumbai,Maharashtra,986218,Combination,2024-04-24
2773,Customer_2773,48,Male,Chandigarh,Chandigarh,872014,Combination,2023-05-12
2774,Customer_2774,56,Male,Ahmedabad,Gujarat,1654427,Oily,2023-09-04
2775,Customer_2775,25,Female,Chandigarh,Chandigarh,427009,Oily,2023-06-21
2776,Customer_2776,36,Male,Lucknow,Uttar Pradesh,1088547,Sensitive,2023-12-19
2777,Customer_2777,37,Female,Bengaluru,Karnataka,728322,Oily,2022-10-31
2778,Customer_2778,19,Female,Bengaluru,Karnataka,465066,Combination,2023-04-22
2779,Customer_2779,46,Female,Pune,Maharashtra,1464473,Oily,2023-09-01
2780,Customer_2780,38,Male,Indore,Madhya Pradesh,873680,Sensitive,2022-10-10
2781,Customer_2781,56,Female,Mumbai,Maharashtra,897190,Oily,2023-08-24
2782,Customer_2782,38,Male,Pune,Maharashtra,559868,Dry,2024-06-07
2783,Customer_2783,53,Female,Ahmedabad,Gujarat,1073475,Oily,2022-11-19
2784,Customer_2784,53,Male,Jaipur,Rajasthan,1618878,Sensitive,2023-10-24
2785,Customer_2785,43,Male,Ahmedabad,Gujarat,984951,Normal,2024-05-06
2786,Customer_2786,59,Female,Bengaluru,Karnataka,979506,Normal,2024-02-14
2787,Customer_2787,20,Male,Chandigarh,Chandigarh,1796662,Oily,2023-05-24
2788,Customer_2788,22,Male,Hyderabad,Telangana,617865,Dry,2023-06-20
2789,Customer_2789,33,Male,Pune,Maharashtra,1055639,Combination,2022-12-13
2790,Customer_2790,44,Female,Hyderabad,Telangana,445912,Sensitive,2023-02-15
2791,Customer_2791,21,Female,Lucknow,Uttar Pradesh,1645991,Sensitive,2023-12-13
2792,Customer_2792,53,Male,Pune,Maharashtra,734644,Sensitive,2022-06-12
2793,Customer_2793,34,Male,Hyderabad,Telangana,801775,Dry,2023-10-23
2794,Customer_2794,19,Male,Lucknow,Uttar Pradesh,1648264,Oily,2023-05-06
2795,Customer_2795,20,Male,Bengaluru,Karnataka,787935,Oily,2024-06-10
2796,Customer_2796,50,Female,Pune,Maharashtra,977275,Sensitive,2024-02-14
2797,Customer_2797,19,Female,Jaipur,Rajasthan,1332275,Dry,2023-11-17
2798,Customer_2798,53,Male,Jaipur,Rajasthan,384158,Oily,2023-08-27
2799,Customer_2799,31,Male,Bengaluru,Karnataka,1522092,Sensitive,2022-01-08
2800,Customer_2800,23,Female,Ahmedabad,Gujarat,1367762,Oily,2023-02-11
2801,Customer_2801,27,Male,Mumbai,Maharashtra,1616339,Normal,2022-10-16
2802,Customer_2802,53,Female,Delhi,Delhi,1371392,Sensitive,2022-06-13
2803,Customer_2803,56,Female,Mumbai,Maharashtra,1001467,Oily,2022-12-01
2804,Customer_2804,43,Male,Delhi,Delhi,1664119,Combination,2023-04-08
2805,Customer_2805,46,Female,Bengaluru,Karnataka,729056,Oily,2022-04-26
2806,Customer_2806,42,Male,Bengaluru,Karnataka,731139,Oily,2024-02-17
2807,Customer_2807,37,Male,Chandigarh,Chandigarh,1544152,Combination,2023-01-05
2808,Customer_2808,21,Male,Indore,Madhya Pradesh,1488763,Combination,2022-08-11
2809,Customer_2809,19,Female,Lucknow,Uttar Pradesh,325921,Oily,2024-04-29
2810,Customer_2810,39,Male,Pune,Maharashtra,1347721,Sensitive,2024-01-08
2811,Customer_2811,47,Female,Ahmedabad,Gujarat,1562093,Oily,2023-05-19
2812,Customer_2812,53,Female,Indore,Madhya Pradesh,1698851,Oily,2022-03-21
2813,Customer_2813,24,Male,Chandigarh,Chandigarh,365431,Normal,2022-02-21
2814,Customer_2814,35,Male,Bengaluru,Karnataka,936373,Sensitive,2023-01-26
2815,Customer_2815,28,Male,Chandigarh,Chandigarh,412276,Combination,2022-08-09
2816,Customer_2816,45,Female,Mumbai,Maharashtra,459592,Combination,2023-03-04
2817,Customer_2817,37,Male,Bengaluru,Karnataka,551818,Combination,2022-05-26
2818,Customer_2818,47,Male,Delhi,Delhi,552339,Dry,2023-05-03
2819,Customer_2819,18,Male,Pune,Maharashtra,480554,Oily,2023-04-12
2820,Customer_2820,53,Female,Chandigarh,Chandigarh,866371,Dry,2023-12-21
2821,Customer_2821,48,Male,Chandigarh,Chandigarh,1750812,Oily,2022-08-09
2822,Customer_2822,43,Female,Hyderabad,Telangana,362700,Dry,2023-05-25
2823,Customer_2823,47,Female,Jaipur,Rajasthan,667049,Dry,2023-08-14
2824,Customer_2824,60,Male,Bengaluru,Karnataka,888928,Combination,2024-01-07
2825,Customer_2825,30,Female,Indore,Madhya Pradesh,351197,Combination,2024-06-11
2826,Customer_2826,33,Female,Mumbai,Maharashtra,304086,Dry,2024-06-13
2827,Customer_2827,45,Female,Chandigarh,Chandigarh,785534,Dry,2022-10-21
2828,Customer_2828,23,Female,Ahmedabad,Gujarat,1256841,Sensitive,2023-07-12
2829,Customer_2829,41,Female,Pune,Maharashtra,1455581,Normal,2022-05-30
2830,Customer_2830,58,Female,Ahmedabad,Gujarat,1153544,Oily,2023-08-18
2831,Customer_2831,41,Female,Jaipur,Rajasthan,1028628,Combination,2022-06-01
2832,Customer_2832,52,Female,Indore,Madhya Pradesh,1055664,Sensitive,2022-03-30
2833,Customer_2833,34,Male,Chandigarh,Chandigarh,997940,Combination,2023-10-23
2834,Customer_2834,46,Male,Indore,Madhya Pradesh,389665,Combination,2023-06-03
2835,Customer_2835,56,Female,Pune,Maharashtra,1432904,Oily,2024-05-21
2836,Customer_2836,26,Male,Chandigarh,Chandigarh,1753776,Sensitive,2022-03-25
2837,Customer_2837,25,Male,Jaipur,Rajasthan,1389614,Dry,2023-08-13
2838,Customer_2838,34,Male,Bengaluru,Karnataka,775597,Combination,2023-05-16
2839,Customer_2839,38,Female,Hyderabad,Telangana,1450184,Sensitive,2023-06-20
2840,Customer_2840,32,Female,Jaipur,Rajasthan,1155634,Dry,2022-08-20
2841,Customer_2841,27,Male,Indore,Madhya Pradesh,301250,Normal,2024-03-30
2842,Customer_2842,49,Male,Hyderabad,Telangana,451428,Combination,2022-09-05
2843,Customer_2843,37,Male,Jaipur,Rajasthan,1436586,Dry,2024-04-14
2844,Customer_2844,19,Male,Mumbai,Maharashtra,365216,Combination,2022-05-04
2845,Customer_2845,29,Male,Mumbai,Maharashtra,440555,Combination,2023-04-09
2846,Customer_2846,45,Female,Hyderabad,Telangana,1687444,Sensitive,2022-01-11
2847,Customer_2847,37,Female,Chandigarh,Chandigarh,1113165,Combination,2022-08-02
2848,Customer_2848,45,Female,Delhi,Delhi,1632152,Normal,2023-08-31
2849,Customer_2849,49,Male,Bengaluru,Karnataka,1348565,Combination,2022-12-26
2850,Customer_2850,34,Female,Bengaluru,Karnataka,1104793,Normal,2024-02-28
2851,Customer_2851,45,Female,Hyderabad,Telangana,1736230,Sensitive,2022-01-28
2852,Customer_2852,20,Female,Jaipur,Rajasthan,482092,Sensitive,2022-09-16
2853,Customer_2853,23,Male,Lucknow,Uttar Pradesh,814619,Dry,2023-04-11
2854,Customer_2854,39,Male,Jaipur,Rajasthan,1565859,Sensitive,2022-02-05
2855,Customer_2855,37,Female,Ahmedabad,Gujarat,754149,Normal,2023-02-25
2856,Customer_2856,18,Male,Hyderabad,Telangana,1544510,Dry,2023-06-03
2857,Customer_2857,22,Male,Indore,Madhya Pradesh,1271358,Combination,2023-12-15
2858,Customer_2858,42,Male,Chandigarh,Chandigarh,831007,Normal,2022-05-01
2859,Customer_2859,49,Male,Lucknow,Uttar Pradesh,1247337,Combination,2024-05-24
2860,Customer_2860,20,Female,Pune,Maharashtra,1560640,Combination,2023-03-13
2861,Customer_2861,27,Male,Hyderabad,Telangana,717591,Sensitive,2023-05-13
2862,Customer_2862,18,Female,Mumbai,Maharashtra,1671267,Oily,2024-03-02
2863,Customer_2863,20,Female,Jaipur,Rajasthan,683103,Oily,2022-12-15
2864,Customer_2864,49,Male,Chandigarh,Chandigarh,1797005,Sensitive,2024-04-07
2865,Customer_2865,24,Male,Hyderabad,Telangana,591934,Oily,2024-01-29
2866,Customer_2866,54,Male,Chandigarh,Chandigarh,1218756,Sensitive,2023-01-11
2867,Customer_2867,19,Female,Jaipur,Rajasthan,1631339,Normal,2022-04-19
2868,Customer_2868,48,Male,Jaipur,Rajasthan,884900,Sensitive,2023-07-25
2869,Customer_2869,22,Male,Jaipur,Rajasthan,482961,Combination,2024-06-17
2870,Customer_2870,48,Female,Ahmedabad,Gujarat,1363494,Oily,2024-06-15
2871,Customer_2871,25,Male,Pune,Maharashtra,639728,Dry,2023-08-08
2872,Customer_2872,60,Male,Pune,Maharashtra,1235543,Normal,2023-01-18
2873,Customer_2873,34,Female,Lucknow,Uttar Pradesh,440129,Oily,2023-08-20
2874,Customer_2874,25,Male,Jaipur,Rajasthan,787059,Oily,2022-05-31
2875,Customer_2875,26,Female,Delhi,Delhi,323474,Combination,2022-03-03
2876,Customer_2876,18,Male,Lucknow,Uttar Pradesh,1400088,Combination,2023-08-23
2877,Customer_2877,18,Female,Lucknow,Uttar Pradesh,587439,Combination,2022-09-07
2878,Customer_2878,31,Male,Indore,Madhya Pradesh,1692585,Sensitive,2023-05-05
2879,Customer_2879,31,Male,Indore,Madhya Pradesh,661586,Sensitive,2023-07-21
2880,Customer_2880,22,Male,Lucknow,Uttar Pradesh,1698973,Oily,2024-05-28
2881,Customer_2881,27,Male,Lucknow,Uttar Pradesh,1301785,Normal,2022-03-16
2882,Customer_2882,28,Male,Chandigarh,Chandigarh,1614790,Sensitive,2024-05-09
2883,Customer_2883,32,Female,Ahmedabad,Gujarat,1152264,Dry,2024-02-10
2884,Customer_2884,20,Female,Jaipur,Rajasthan,1127596,Dry,2022-07-17
2885,Customer_2885,43,Female,Ahmedabad,Gujarat,1571789,Oily,2024-02-06
2886,Customer_2886,48,Female,Pune,Maharashtra,1654846,Oily,2022-09-05
2887,Customer_2887,51,Female,Chandigarh,Chandigarh,1342564,Dry,2023-03-20
2888,Customer_2888,19,Female,Chandigarh,Chandigarh,439112,Normal,2022-03-28
2889,Customer_2889,59,Male,Pune,Maharashtra,1074941,Combination,2023-02-07
2890,Customer_2890,47,Female,Delhi,Delhi,936479,Normal,2023-09-12
2891,Customer_2891,37,Female,Ahmedabad,Gujarat,1372567,Sensitive,2023-01-31
2892,Customer_2892,53,Male,Chandigarh,Chandigarh,1284252,Combination,2022-04-04
2893,Customer_2893,39,Male,Indore,Madhya Pradesh,827628,Combination,2022-10-05
2894,Customer_2894,56,Male,Delhi,Delhi,956516,Combination,2022-09-03
2895,Customer_2895,30,Female,Chandigarh,Chandigarh,942457,Oily,2024-04-25
